word_key,micro_skill_key,micro_skill_role,difficulty_band,evidence_weight,display_order,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,drop_reason
debt_en_gb,D4_PAT_SILENT_LETTERS_BT,diagnostic,medium,0.5,3037,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: det.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
doubt_en_gb,D4_PAT_SILENT_LETTERS_BT,diagnostic,medium,0.5,3044,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: dout.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
knee_en_gb,D4_PAT_SILENT_LETTERS_KN,diagnostic,medium,0.5,3077,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: nee.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
knife_en_gb,D4_PAT_SILENT_LETTERS_KN,diagnostic,medium,0.5,3078,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: nife.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
knock_en_gb,D4_PAT_SILENT_LETTERS_KN,diagnostic,medium,0.5,3080,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: nock.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
climb_en_gb,D4_PAT_SILENT_LETTERS_MB,diagnostic,medium,0.5,3028,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: clim.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
lamb_en_gb,D4_PAT_SILENT_LETTERS_MB,diagnostic,medium,0.5,3081,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: lam.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
thumb_en_gb,D4_PAT_SILENT_LETTERS_MB,diagnostic,medium,0.5,3144,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: thum.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
wrist_en_gb,D4_PAT_SILENT_LETTERS_WR,diagnostic,medium,0.5,3168,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rist.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
wrong_en_gb,D4_PAT_SILENT_LETTERS_WR,diagnostic,medium,0.5,3171,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rong.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
make_en_gb,D4_PAT_SPLIT_DIGRAPHS_A_E,diagnostic,medium,0.5,2019,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling maik -> make; resolver_visible_candidate remains FALSE.",high,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cake_en_gb,D4_PAT_SPLIT_DIGRAPHS_A_E,diagnostic,medium,0.5,3018,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: cak.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
make_en_gb,D4_PAT_SPLIT_DIGRAPHS_A_E,diagnostic,medium,0.5,3090,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: mak.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
same_en_gb,D4_PAT_SPLIT_DIGRAPHS_A_E,diagnostic,medium,0.5,3124,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sam.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
bike_en_gb,D4_PAT_SPLIT_DIGRAPHS_I_E,diagnostic,medium,0.5,3010,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: bik.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
like_en_gb,D4_PAT_SPLIT_DIGRAPHS_I_E,diagnostic,medium,0.5,3084,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: lik.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
smile_en_gb,D4_PAT_SPLIT_DIGRAPHS_I_E,diagnostic,medium,0.5,3128,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: smil.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
time_en_gb,D4_PAT_SPLIT_DIGRAPHS_I_E,diagnostic,medium,0.5,3145,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: tim.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
home_en_gb,D4_PAT_SPLIT_DIGRAPHS_O_E,diagnostic,medium,0.5,3070,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: hom.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rope_en_gb,D4_PAT_SPLIT_DIGRAPHS_O_E,diagnostic,medium,0.5,3119,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rop.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
stone_en_gb,D4_PAT_SPLIT_DIGRAPHS_O_E,diagnostic,medium,0.5,3135,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: ston.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cube_en_gb,D4_PAT_SPLIT_DIGRAPHS_U_E,diagnostic,medium,0.5,3035,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: cub.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
tune_en_gb,D4_PAT_SPLIT_DIGRAPHS_U_E,diagnostic,medium,0.5,3151,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: tun.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
want_en_gb,D4_PAT_WA_WOR_WA,diagnostic,medium,0.5,3155,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: wont.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
wash_en_gb,D4_PAT_WA_WOR_WA,diagnostic,medium,0.5,3157,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: wosh.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
watch_en_gb,D4_PAT_WA_WOR_WA,diagnostic,medium,0.5,3158,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: wotch.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
chip_en_gb,D4_PG_CONSONANT_DIGRAPHS_CH_INITIAL_FINAL,diagnostic,medium,0.5,2009,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling cip -> chip; resolver_visible_candidate remains FALSE.",high,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rich_en_gb,D4_PG_CONSONANT_DIGRAPHS_CH_INITIAL_FINAL,diagnostic,medium,0.5,2010,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling ritch -> rich; resolver_visible_candidate remains FALSE.",low,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
ship_en_gb,D4_PG_CONSONANT_DIGRAPHS_SH_INITIAL_FINAL,diagnostic,medium,0.5,2007,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling sip -> ship; resolver_visible_candidate remains FALSE.",high,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
fish_en_gb,D4_PG_CONSONANT_DIGRAPHS_SH_INITIAL_FINAL,diagnostic,medium,0.5,2008,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling fis -> fish; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
thin_en_gb,D4_PG_CONSONANT_DIGRAPHS_TH_UNVOICED,diagnostic,medium,0.5,2011,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling fin -> thin; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
bath_en_gb,D4_PG_CONSONANT_DIGRAPHS_TH_UNVOICED,diagnostic,medium,0.5,2012,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling bat -> bath; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cat_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_A,diagnostic,medium,0.5,2001,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling cet -> cat; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
bed_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_E,diagnostic,medium,0.5,2003,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling bad -> bed; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
pen_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_E,diagnostic,medium,0.5,2004,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling pin -> pen; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
sit_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,diagnostic,medium,0.5,2005,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling set -> sit; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
pin_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,diagnostic,medium,0.5,2006,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling pan -> pin; resolver_visible_candidate remains FALSE.",low,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cough_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3031,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: cof.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
laugh_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3082,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: laf.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rough_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3120,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: ruff.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
phone_en_gb,D4_PG_F_SOUND_CHOICES_PH,diagnostic,medium,0.5,3103,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: fone.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
photo_en_gb,D4_PG_F_SOUND_CHOICES_PH,diagnostic,medium,0.5,3104,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: foto.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
giraffe_en_gb,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,diagnostic,medium,0.5,3057,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: giraff.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
gym_en_gb,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,diagnostic,medium,0.5,3064,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: jym.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
chemist_en_gb,D4_PG_K_SOUND_CHOICES_CH_GREEK,diagnostic,medium,0.5,3023,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: khemist.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
school_en_gb,D4_PG_K_SOUND_CHOICES_CH_GREEK,diagnostic,medium,0.5,3125,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 2 misspelling seed row(s), including: scool, skool.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
break_en_gb,D4_PG_LONG_AI_EA_COMMON,diagnostic,medium,0.5,3013,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: brake.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
